priority,item_kind,document_id,source_pdf,pdf_path,page_start_1based,page_end_1based,citation,source_id,table_id,section,quality_flags,qa_flags,qa_status,review_reasons,suggested_action,review_task,text_preview,columns_json,rows_preview_json,reviewer,student_decision,review_notes
P2,rag_chunk_qa,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,3,4,A12.pdf:p3-p4,A12_chunk_0015,,Preparation of CAL‑B@Cu‑BTC,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Preparation of CAL‑B@Cu‑BTC CAL-B@Cu-BTC was prepared in two general ways. The frst method was done by ultrasound and incubation, where $\mathrm { C u } ( \mathrm { N O } _ { 3 } ) _ { 2 } . 3 \mathrm { H } _ { 2 } \mathrm { O }$ (0.1 mmol, 0.024g) was dissolved in 200 µl potassium phosphate bufer pH 8.5, 200 µl NaOH 1 M was added, then 1.48 mg (200 µl) of CAL-B (7.4 mg/ml) was added to the mixture. H -BTC (0.1 mmol, 0.021 g) was dissolved in EtOH $( 5 0 0 \mu \mathrm { l } )$ , then it was added to the frst solution. This mixture was treated under ultrasonic for 30 min at room temperature; after that, it was incubated for 30 min at room temperature. The second method was done by incubation, $\mathrm { C u } ( \mathrm { N O } _ { 3 } ) _ { 2 } . 3 \mathrm { H } _ { 2 } \mathrm { O }$ (0.1 mmol, 0.024g) was dissolved in 200 µl potassium phosphate bufer pH 8.5, 200 µl NaOH 1 M was added...",[],[],,,
P2,rag_chunk_qa,A14,A14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A14.pdf,27,27,A14.pdf:p27,A14_chunk_0051,,Authors and Afliations,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Authors and Afliations Atefeh Ameri1 · Fahimeh Asadi2 · Mojtaba Shakibaie1,3 · Alieh Ameri4 · Hamid Forootanfar1,3 · Mehdi Ranjbar5 Pharmaceutical Sciences and Cosmetic Products Research Center, Kerman University of Medical Sciences, Kerman, Iran 2 Department of Chemistry, University of Vali-e-Asr Rafsanjan, Kerman, Iran 3 Department of Pharmaceutical Biotechnology, Faculty of Pharmacy, Kerman University of Medical Sciences, Kerman, Iran 4 Department of Medicinal Chemistry, Faculty of Pharmacy, Kerman University of Medical Sciences, Kerman, Iran 5 Pharmaceutics Research Center, Institute of Neuropharmacology, Kerman University of Medical Sciences, Kerman, Iran",[],[],,,
P2,rag_chunk_qa,A16,A16.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A16.pdf,2,2,A16.pdf:p2,A16_chunk_0011,,Results and Discussion,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The TGA analysis of the $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ \mathsf { C a l i x } - \mathsf { Z } \mathsf { I F } - 8$ and $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ \mathsf { C a l i x - }$ ZIF-8@CRL was given in Figure 3. The TGA results showed that $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ \mathsf { C a l i x } - \mathsf { Z } \mathsf { I F } - 8 ,$ 56% weight loss at 200 to $5 2 0 ^ { \circ } \mathsf { C }$ is due to the decomposition of the calixarene molecule and ZIF-8. $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ \mathsf { C a l i x } _ { - } \mathsf { Z } \mathsf { I F } _ { - } 8 @ \mathsf { C R L }$ was observed as 75% weight loss in the same temperature range. Compared with the remaining amount of both $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ { \mathsf { C } }$ alix-ZIF-8 and $\mathsf { F e } _ { 3 } \mathsf { O } _ { \iota }$ @Calix-ZI...",[],[],,,
P2,rag_chunk_qa,A16,A16.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A16.pdf,5,5,A16.pdf:p5,A16_chunk_0014,,Results and Discussion,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The pH is a critical factor in enzymatic hydrolysis. Free lipase, $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ Z | \mathsf { F } { - } 8 @ C \mathsf { R L }$ and $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ \mathsf { C a l i x } _ { - } \mathsf { Z } | \mathsf { F } _ { - } 8 @ \mathsf { C R L }$ were evaluated by incubating at various pH values (pH 4–9). As shown in Figure 4A, the optimum pH of the free enzyme was about $7 . 0 ,$ while both $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ Z | \mathsf { F } { - } 8 @ C \mathsf { R L }$ and $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 }$ @Calix-ZIF-8@CRL were pH 8.0. The impact of temperature on the activity of free enzyme, $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ Z | \mathsf { F } { - } 8 @ C \mathsf { R L }$ , and $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ { \mathsf { C } }$ alix-ZIF-8@CRL in the temperature ran...",[],[],,,
P2,rag_chunk_qa,A16,A16.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A16.pdf,6,6,A16.pdf:p6,A16_chunk_0017,,Results and Discussion,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The kinetic properties of $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ Z | \mathsf { F } { - } 8 @ C \mathsf { R L }$ and $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ \mathsf { C a l i x } _ { - } \mathsf { Z l F } _ { - } 8 @ \mathsf { C R L }$ were studied. The $V _ { \mathrm { m a x } }$ value of $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ Z | \mathsf { F } \cdot 8 @ \mathsf { C R L }$ is 66.66 U/mg and $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ \mathsf { C a l i x } _ { - } \mathsf { Z l F } _ { - } 8 @ \mathsf { C R L }$ 119.04 U/mg. Furthermore, the $\mathsf { F e } _ { 3 } \mathsf { O } _ { 4 } @ \mathsf { C a l i x } _ { - } \mathsf { Z } \mathsf { I F } _ { - } 8 @ \mathsf { C R L } \left( 0 . 4 \mathsf { m M } \right)$ $\mathsf { K } _ { \mathsf { m } }$ value is lower than the Fe $\mathsf { \Omega } _ { 3 } 0 _ { 4 } @ Z | \mathsf { F }$ -8@CRL (0.6 mM), ...",[],[],,,
P2,rag_chunk_qa,A2,A2.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A2.pdf,7,7,A2.pdf:p7,A2_chunk_0031,,3.3. Catalytic properties of UiO-66-NH/Pro/CRL and UiO-66-NH2/Pro/ $C R L _ { ( e n c ) }$,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,$$ \begin{array} { l l } { { \displaystyle { \bf E } = \frac { \mathrm { l n } [ ( 1 - { \bf x } ) ( 1 - { \bf e } { \bf e } _ { \mathrm { s } } ) ] } { \mathrm { l n } [ ( 1 - { \bf x } ) ( 1 + { \bf e } { \bf e } _ { \mathrm { s } } ) ] } } } \\ { { \displaystyle { \bf c } = \frac { { \bf e } { \bf e } _ { \mathrm { s } } } { { \bf e } { \bf e } _ { \mathrm { s } } + { \bf e } { \bf e } _ { \mathrm { p } } } { \mathrm { x } \mathrm { l 0 } { \bf 0 } \% } \quad \quad { \bf e } { \bf e } _ { \mathrm { s } } = \frac { { \bf C } _ { \mathrm { R } } - { \bf C } _ { \mathrm { S } } } { { \bf C } _ { \mathrm { R } } + { \bf C } _ { \mathrm { S } } } { \bf x } { \bf l 0 } { \bf 0 } \% } } & { { \quad { \bf e } { \bf e } _ { \mathrm { p } } = \frac { { \bf C } _ { \mathrm { S } } - { \bf C } _ { \mathrm { R } } } { { \bf C } _ { \mathrm { S } } + { \bf C } _ { \mathrm { R } } } } } \end{arra...,[],[],,,
P2,rag_chunk_qa,A21,A21.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A21.pdf,3,3,A21.pdf:p3,A21_chunk_0007,,2.1. Characterization Analysis2.1. Characterization Analysis,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The FT-IR spectra of DAS, UiO-66-NH2, UiO-66-NH2-DAS, and UiO-66-NH2-NIL-The FT-IR spectra of DAS, UiO-66-NH2, UiO-66-NH2-DAS, and UiO-66-NH2-NIL-DAS are displayed in Figure 1a. The characteristic peaks of DAS were observed at 2921 andDAS are displayed in Figure 1a. The characteristic peaks of DAS were observed at 2921 1725 cm−1, attributed to the stretching vibration of C–H and C=O of the aldehyde group,and 1725 cm−1, attributed to the stretching vibration of C–H and C=O of the aldehyde respectively [21]. The absorption bands at 3448 cm−1 andgroup, respectively [21]. The absorption bands at 3448 c $1 5 7 5 \mathrm { c m } ^ { - 1 }$ were attributed to the5 cm−1 were attributed symmetric stretching vibrations and bending vibrations of theto the symmetric stretching vibrations and bending vibrations $\left. \mathrm { - N H } _ { 2 } \right.$ groups and N-H for-NH2 groups and Nthree pre...",[],[],,,
P2,rag_chunk_qa,A21,A21.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A21.pdf,3,3,A21.pdf:p3,A21_chunk_0008,,2.1. Characterization Analysis2.1. Characterization Analysis,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The XRD results of the carriers are shown in Figure 1b. The XRD pattern of UiO-66-The XRD results of the carriers are shown in Figure 1b. The XRD pattern of UiO-66- NH2 exhibited characteristic peaks at NH exhibited characteristic peaks at $2 \theta = 7 . 4 ^ { \circ } , 8 . 5 ^ { \circ }$ and , and $2 5 . 7 ^ { \circ } ,$ corresponding to the (111),, corresponding to the (111), (200), and (600) planes of UiO-66-(200), and (600) planes of UiO-66- $\cdot \mathrm { N H } _ { 2 }$ . This suggested the successful preparation of UiO-. This suggested the successful preparation of UiO-66-66- $\cdot \mathrm { N H } _ { 2 } ,$ which is consistent with the results of FT-IR [29,30]. After further modification by which is consistent with the results of FT-IR [29,30]. After further modification by IL and DAS cross-linking, the carrier still maintained the same diffraction peaks, whichIL and DAS cr...",[],[],,,
P2,rag_chunk_qa,A21,A21.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A21.pdf,4,4,A21.pdf:p4,A21_chunk_0010,,2.1. Characterization Analysis2.1. Characterization Analysis,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"he chemical states and chemical element composition of the carriers were analyzedThe chemical states and chemical element composition of the carriers were analyzed y XPS. The full spectrum results are present in (Figure S3) and peak-splitting results ofby XPS. The full spectrum results are present in (Figure S3) and peak-splitting results of $C , O ,$ and N are shown in Figure 3. The results showed that the $\mathrm { U i O - } 6 6 \mathrm { - } \mathrm { N H } _ { 2 } \mathrm { - } \mathrm { N I L } \mathrm { - } \mathrm { D A } S$ carrier contains the $\mathrm { C } , \mathrm { N } , \mathrm { O } , \mathrm { Z r } ,$ and F elements, which was consistent with the results in he mapping images and confirmed the successful preparation of Uthe mapping images and confirmed the successful preparation of $\mathrm { U i O { - } 6 6 { \mathrm { - } } N H _ { 2 } { \mathrm { - } } N I L { \ma...",[],[],,,
P2,rag_chunk_qa,A21,A21.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A21.pdf,5,5,A21.pdf:p5,A21_chunk_0011,,2.1. Characterization Analysis2.1. Characterization Analysis,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"he thermal stability of the carriers was evaluated by TGA, and the results are shownThe thermal stability of the carriers was evaluated by TGA, and the results are shown n Figure S4. According to the curve ofin Figure S4. According to the curve of ${ \mathrm { U i O } } { \cdot } 6 6 { \cdot } { \mathrm { N H } } _ { 2 } ,$ here are three main stages of weight- there are three main stages of weightessness, which is consistent with some previous literature [35,36]. The first stage of weightlessness, which is consistent with some previous literature [35,36]. The first stage of weight oss occurred beforeloss occurred before $1 8 0 ^ { \circ } \mathrm { C } ,$ , which was attributed to the evaporation of adsorbed water which was attributed to the evaporation of adsorbed water and DMF on the surface of $\mathrm { U i O } { - } 6 6 { \ - } { \ - } \mathrm { N } { \ - } \mathrm { H } _ { 2 }...",[],[],,,
P2,rag_chunk_qa,A21,A21.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A21.pdf,6,6,A21.pdf:p6,A21_chunk_0014,,2.1. Characterization Analysis2.1. Characterization Analysis,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The presence of a lid can diminish the catalytic activity of lipase by preventing the substrate from binding to the active center. When lipase is positioned at the hydrophobicterface, its adhesion through hydrophobic interaction triggers the opening of the lid on interface, its adhesion through hydrophobic interaction triggers the opening of the lid one active center, thereby facilitating substrate entry into the enzyme active site and conthe active center, thereby facilitating substrate entry into the enzyme active site and con-quently boosting lipase activity [38,39]. To study the hydrophobicity of the carriers, the sequently boosting lipase activity [38,39]. To study the hydrophobicity of the carriers, theater contact angles of three carrier materials (UiO-66-NH2, UiO-66-NH2-DAS, and UiOwater contact angles of three carrier materials-NH2-NIL-DAS) were investigated (Figure 4 $( \mat...",[],[],,,
P2,rag_chunk_qa,A21,A21.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A21.pdf,7,7,A21.pdf:p7,A21_chunk_0017,,2.2. The Optimization Conditions of CRL Immobilized on $U i O – 6 6 – N H _ { 2 } – D A S$ and $U i O – 6 6 – N H _ { 2 } – N I L – D A S$,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The immobilized CRL results ofThe immobilized CRL results of $\mathrm { U i O - } 6 6 { \mathrm { - } } \mathrm { N H } _ { 2 } { \mathrm { - } } \mathrm { D A S }$ and and $\mathrm { U i O - } 6 6 \mathrm { - } \mathrm { N H } _ { 2 } \mathrm { - } \mathrm { N I L } \mathrm { - } \mathrm { D A } S$ are are summarized in Table 1. As shown in Table 1, the CRL loading capacity of UiO-66-NIL-summarized in Table 1. As shown in Table 1, the CRL loading capacity of UiO-66-NIL-DAS was 65 mg/g, which was higher than that reported in the literature for the covalentDAS was 65 mg/g, which was higher than that reported in the literature for the covalent immobilization of CRL on a DAC-modified organic-inorganic nanocomposite carrier [4].immobilization of CRL on a DAC-modified organic-inorganic nanocomposite carrier [4]. Moreover, the specific activity and activity recoveryMoreover, the specific ac...",[],[],,,
P2,rag_chunk_qa,A21,A21.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A21.pdf,7,7,A21.pdf:p7,A21_chunk_0019,,2.3. Effects of ILs-Modified Carrier on the Optimal pH and Temperature of Lipase2.3. Effects of ILs-Modified Carrier on the Optimal pH and Temperature of Lipase,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"To investigate the immobilization performance of a ILs-modified carrier, the change in the optimal pH and temperature of CRL and immobilized CRL was investigated. As shown in Figure 6a, we screened the optimal reaction temperature for CRL, UiO-66- $\mathrm { . N H } _ { 2 } .$ DAS@CRL, and UiO-66-NH -NIL-DAS@CRL at ${ \mathrm { p H } } = 7 .$ The optimal reaction temperature of $\mathrm { U i O - 6 6 - N H _ { 2 } \mathrm { - N I L \mathrm { - D A S @ C R I } } }$ and UiO-66- $\mathrm { \cdot N H } _ { 2 } \mathrm { - D A S @ C R I }$ was $4 5 ^ { \circ } C ,$ which is higher than that of free CRL. The better temperature tolerance of immobilized CRL is indicated bythan that of free CRL. The better temperature tolerance of immobilized CRL is indicated the variation in optimum temperature. After immobilization, the optimum temperature ofby the variation in optimum temperature. After imm...",[],[],,,
P2,rag_chunk_qa,A21,A21.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A21.pdf,8,8,A21.pdf:p8,A21_chunk_0021,,2.4. Stability of Free CRL and Immobilized CRL2.4. Stability of Free CRL and Immobilized CRL,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The thermal stability of immobilized enzymes is a critical issue to be considered toThe thermal stability of immobilized enzymes is a critical issue to be considered to maintain the stability of enzymatic reactions [43]. As shown in Figure 7maintain the stability of enzymatic reactions [43]. As shown in Figure $^ { 7 } \mathsf { a } ,$ e activities of the activities free Cof free $\mathrm { C R L } , \mathrm { U i O } { \scriptstyle - 6 6 - N H _ { 2 } { \cdot } D A S @ \mathrm { C R I } }$ d Ui and $\mathrm { U i O - 6 6 - N H _ { 2 } \mathrm { - N I L \mathrm { - D A S @ C R I } } }$ L have declined to ying degrees with increasing incubation time. The activity-reduced rate of immobilizedvarying degrees with increasing incubation time. The activity-reduced rate of immobilized enzymes was significantly decreased compared with free CRL. The catalytic activity ofenzymes was significantl...",[],[],,,
P2,rag_chunk_qa,A24,A24.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A24.pdf,11,11,A24.pdf:p11,A24_chunk_0048,,Corresponding Authors,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Corresponding Authors Rui Zhu − School of Biotechnology and Key Laboratory of Industrial Biotechnology of Ministry of Education, Jiangnan University, Wuxi 214122, China; orcid.org/0000-0002- 4361-0971; Email: zhurui@jiangnan.edu.cn Liang Zhang − School of Biotechnology and Key Laboratory of Industrial Biotechnology of Ministry of Education, Jiangnan University, Wuxi 214122, China; JITRI Future Food Technology Research Institute Co., Ltd, Yixing 214200, China; orcid.org/0000-0002-1783-1658; Email: zhangl@jiangnan.edu.cn",[],[],,,
P2,rag_chunk_qa,A24,A24.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A24.pdf,11,11,A24.pdf:p11,A24_chunk_0049,,Authors,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Authors Yuxuan Zhou − School of Biotechnology and Key Laboratory of Industrial Biotechnology of Ministry of Education, Jiangnan University, Wuxi 214122, China Fang Gao − School of Biotechnology and Key Laboratory of Industrial Biotechnology of Ministry of Education, Jiangnan University, Wuxi 214122, China Youting Wang − School of Biotechnology and Key Laboratory of Industrial Biotechnology of Ministry of Education, Jiangnan University, Wuxi 214122, China Fan Yu − School of Biotechnology and Key Laboratory of Industrial Biotechnology of Ministry of Education, Jiangnan University, Wuxi 214122, China Complete contact information is available at: https://pubs.acs.org/10.1021/acsanm.5c05517",[],[],,,
P2,rag_chunk_qa,A28,A28.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A28.pdf,19,19,A28.pdf:p19,A28_chunk_0082,,Authors,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Authors José Manuel Martínez Gil − Grupo de Investigación Catálisis y Materiales. Facultad de Ciencias Básicas y Aplicadas, Universidad de La Guajira, Riohacha 440007, Colombia; Grupo de Investigación Química Cuántica y Teórica, Facultad de Ciencias Exactas y Naturales, Universidad de Cartagena, Cartagena 130005, Colombia; Grupo de Investigación Desarrollo de Estudios y Tecnologías Ambientales del Carbono (DESTACAR). Facultad de Ingenierías, Universidad de La Guajira, Riohacha 440007, Colombia; Facultad de Ciencias, Departamento de Química, Grupo de Investigación en Sólidos Porosos y Calorimetría, Universidad de los Andes, Bogotá 01, Colombia Ricardo Vivas Reyes − Grupo de Investigación Química Cuántica y Teórica, Facultad de Ciencias Exactas y Naturales, Universidad de Cartagena, Cartagena 130005, Colombia; orcid.org/0000-0002-7462-1948 Marlon Bastidas-Barranco − Grupo de Investigaci...",[],[],,,
P2,rag_chunk_qa,A3,A3.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A3.pdf,3,3,A3.pdf:p3,A3_chunk_0008,,1.3.3,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,1.3.3 EZn-MOFANL REBCAE \$#562 K# 12in-MOF: $$ \frac { \frac { 1 } { \mathbb { H } } \frac { 1 } { \mathbb { H } } \frac { 1 } { \mathbb { H } } } { \mathbb { H } } / \ ( \mathrm { m g } / \mathrm { g } ) = \frac { \frac { \frac { 1 } { \mathbb { H } } \frac { 1 } { \mathbb { H } } \mathbb { H } \frac { 1 } { \mathbb { H } } } { \mathbb { H } } \frac { \Xi } { \mathbb { H } } / \mathrm { m g } - \big \vert \frac { \mathbb { H } } { \mathbb { H } } \big \vert \frac { \Xi \cdot \mu } { \mathbb { H } } \big \vert \frac { 1 } { \mathbb { H } } \frac { \Xi \cdot \mu } { \mathbb { H } } / \vert \mathrm { m g } \vert } { \mathrm { Z n } \cdot \mathrm { M O F } ) \frac { \Xi } { \mathbb { H } } \frac { \Xi } { \mathbb { H } } / \mathrm { g } } { \mathrm { ~ g ~ } } .\tag{1} $$,[],[],,,
P2,rag_chunk_qa,A3,A3.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A3.pdf,3,3,A3.pdf:p3,A3_chunk_0009,,1.3.3,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,$$ \frac { \underset { \mathbb { H } } { \mathbb { H } } } { \underset { \mathbb { H } } { \mathbb { H } } } \frac \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \underset { \mathbb { H } } { \times } \u...,[],[],,,
P2,rag_chunk_qa,A3,A3.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A3.pdf,3,3,A3.pdf:p3,A3_chunk_0011,,1.3.5 T4TANL@Zn-MOFOTA,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,1.3.5 T4TANL@Zn-MOFOTA pHANL@Zn OFOTAANL X TA5/m ANL@Zn-MOFANL 102030n/mL£2 481224h#π[] OTA #OTAANL@ OFANL‡— ApHJ456789 4510mm JE253545556575 CpH 7.4 10mm/ PET4812162024 mmolL45 C pH74 — HPLCOTAiOTA0.22μm120μL1mL/mn--99:99:2V/VK333nm460nm3iOTA: $$ \mathrm { O T A } | | \mathbb { X } \mathbb { H } \mathbb { X } \mathbb { \neq } | | \mathcal { I } _ { 0 } = \frac { \mathrm { O T A } \backslash \mathbb { H } \mathbb { N } } { \mathrm { O T A } \backslash \mathbb { H } \mathbb { N } } \mathbb { \neq } / \mathrm { n g } - \mathrm { O T A } \mathbb { i } | | \mathbb { H } \mathbb { H } \mathbb { H } \mathbb { H } \mathcal { \neq } / \mathrm { n g } { \mathrm { O T A } \backslash \mathbb { H } \mathbb { N } } \times 1 0 0 \tag{3} $$,[],[],,,
P2,rag_chunk_qa,A34,A34.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A34.pdf,6,6,A34.pdf:p6,A34_chunk_0022,,3.6. Substrate expansion,possible_ocr_duplicate_text,,pass,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Conditions: a. 5 mmol/L 1-(4-methylphenyl) ethanol, 120 mmol/ L VA, 20 mg lipase, 2 mL n-hexane, $\mathbf { T } = 6 5 ^ { \circ } \mathbf { C } , \mathbf { t } = 1 2 \mathrm { h }$ ; b. 5 mmol/L 1- (4-methoxyphenyl) ethanol, 60 mmol/L VA, 20 mg lipase, 2 mL n-hexane, $\mathrm { T } = 5 5 ^ { \circ } \mathrm { C } ,$ t = 6 h; c. 5 mmol/L 1-(4-fluorophenyl) ethanol, 60 mmol/L vinyl propionate, 20 mg lipase, 2 mL cyclohexane, $\mathrm { T } = 4 5 ^ { \circ } \mathrm { C } , \mathrm { t } = 3$ h; d. 5 mmol/L 1-(4-chlorophenyl) ethanol, 60 mmol/ L VA, 20 mg lipase, 2 mL n-hexane, $\mathbf { T } = 4 5 ^ { \circ } \mathbf { C } , \mathbf { t } = 6 \mathbf { h }$ .",[],[],,,
P2,rag_chunk_qa,A38,A38.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A38.pdf,4,4,A38.pdf:p4,A38_chunk_0020,,3.1. Characterization of supports,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"TGA curves were used to study the composition of the samples, as shown in Fig. 2c. The figure showed that the total weight loss of $\mathrm { F e } _ { 3 } \mathrm { O } _ { 4 }$ was $4 . 4 5 \% ,$ which was attributed to the evaporation of residual solvents in the sample. $\mathrm { F e } _ { 3 } \mathrm { O } _ { 4 }$ exhibited good thermal stability and with no other significant weight losses. For $\mathrm { F e } _ { 3 } \mathrm { O } _ { 4 }$ @HKUST-1 and $\mathrm { I L } { \mathrm { - F e } } _ { 3 } \mathrm { O } _ { 4 } @ \mathrm { H K U S T - 1 }$ the weight of the HKUST-1 framework underwent a significant decrease at $3 0 0 ~ ^ { \circ } \mathrm { C }$ due to its decomposition, and the total weight loss was 33.66%. Starting from $3 5 0 \ ^ { \circ } \mathrm { C } , \ \mathrm { I L } \mathrm { - F e } _ { 3 } \mathrm { O } _ { 4 } @ \mathrm { H K U S T - } 1$ exhibited a more...",[],[],,,
