priority,item_kind,document_id,source_pdf,pdf_path,page_start_1based,page_end_1based,citation,record_type,evidence_id,source_id,table_id,row_index,section,candidate_source,confidence,quality_flags,qa_flags,qa_status,review_reasons,suggested_action,review_task,evidence_span,text_preview,extracted_json,metrics_json,student_decision,corrected_record_type,corrected_evidence_span,corrected_extracted_json,corrected_metrics_json,reject_reason,reviewer,review_notes,curation_accept_command,curation_reject_command,curation_edit_command_template
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_7fbffb47e450b1eb,A61_p8_t91,A61_p8_t91,6,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: Freundlich; Parameters: $\mathrm { K _ { F } } \ ( \mathrm { m g \cdot g ^ { - 1 } } ) ( \mathrm { L \cdot m g ^ { - 1 } } ) 1 / \mathrm { n }$ $1 / \mathfrak { n }$; CALB-ZIF-8: 6845,Model: Freundlich; Parameters: $\mathrm { K _ { F } } \ ( \mathrm { m g \cdot g ^ { - 1 } } ) ( \mathrm { L \cdot m g ^ { - 1 } } ) 1 / \mathrm { n }$ $1 / \mathfrak { n }$; CALB-ZIF-8: 6845,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":6,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_7fbffb47e450b1eb --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_7fbffb47e450b1eb --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_7fbffb47e450b1eb --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_8c8433c0a5dfd8f8,A61_p8_t91,A61_p8_t91,7,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: $\mathrm { R } ^ { 2 }$; Parameters: 0.301 0.9843; CALB-ZIF-8: 0.312 0.9834,Model: $\mathrm { R } ^ { 2 }$; Parameters: 0.301 0.9843; CALB-ZIF-8: 0.312 0.9834,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":7,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_8c8433c0a5dfd8f8 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_8c8433c0a5dfd8f8 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_8c8433c0a5dfd8f8 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_97193a5abde3aeed,A61_p8_t91,A61_p8_t91,23,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: $\mathrm { R } ^ { \bar { 2 } }$; Parameters: 0.9876; CALB-ZIF-8: 0.9910,Model: $\mathrm { R } ^ { \bar { 2 } }$; Parameters: 0.9876; CALB-ZIF-8: 0.9910,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":23,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_97193a5abde3aeed --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_97193a5abde3aeed --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_97193a5abde3aeed --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_9abb2cb42411d0a3,A61_p8_t91,A61_p8_t91,11,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: $\mathrm { R } ^ { \bar { 2 } }$; Parameters: 0.9993; CALB-ZIF-8: 0.9989,Model: $\mathrm { R } ^ { \bar { 2 } }$; Parameters: 0.9993; CALB-ZIF-8: 0.9989,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":11,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_9abb2cb42411d0a3 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_9abb2cb42411d0a3 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_9abb2cb42411d0a3 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_b832235e58faa0c4,A61_p8_t91,A61_p8_t91,5,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: $\mathrm { R _ { L } }$; Parameters: 0.015; CALB-ZIF-8: 0.019,Model: $\mathrm { R _ { L } }$; Parameters: 0.015; CALB-ZIF-8: 0.019,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":5,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_b832235e58faa0c4 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_b832235e58faa0c4 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_b832235e58faa0c4 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_bd47036e0743195a,A61_p8_t91,A61_p8_t91,1,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: $\mathbf { 2 5 } ^ { \circ } \mathbf { C }$; Parameters: ${ \bf 3 0 } ^ { \circ } { \bf C }$; CALB-ZIF-8: ${ \bf 4 0 } ^ { \circ } { \bf C }$,Model: $\mathbf { 2 5 } ^ { \circ } \mathbf { C }$; Parameters: ${ \bf 3 0 } ^ { \circ } { \bf C }$; CALB-ZIF-8: ${ \bf 4 0 } ^ { \circ } { \bf C }$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_bd47036e0743195a --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_bd47036e0743195a --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_bd47036e0743195a --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_bfe5238d3d1088fc,A61_p8_t91,A61_p8_t91,4,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: $\bar { \mathsf { R } } ^ { 2 }$; Parameters: 0.9789; CALB-ZIF-8: 0.9789,Model: $\bar { \mathsf { R } } ^ { 2 }$; Parameters: 0.9789; CALB-ZIF-8: 0.9789,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":4,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_bfe5238d3d1088fc --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_bfe5238d3d1088fc --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_bfe5238d3d1088fc --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_c17cea3fae58879d,A61_p8_t91,A61_p8_t91,20,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: Toth; Parameters: ${ \bf q } _ { \mathrm { m T } } ( \mathbf { m g } { \cdot } \mathbf { g } ^ { - 1 } )$; CALB-ZIF-8: 28.54,Model: Toth; Parameters: ${ \bf q } _ { \mathrm { m T } } ( \mathbf { m g } { \cdot } \mathbf { g } ^ { - 1 } )$; CALB-ZIF-8: 28.54,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":20,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_c17cea3fae58879d --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_c17cea3fae58879d --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_c17cea3fae58879d --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_c48b5db41e8922dc,A61_p8_t91,A61_p8_t91,16,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: Radke Prausnitz; Parameters: ${ \bf q } _ { \mathrm { m R P } } ( \mathbf { m g } { \cdot } \mathbf { g } ^ { - 1 } )$; CALB-ZIF-8: 27.98,Model: Radke Prausnitz; Parameters: ${ \bf q } _ { \mathrm { m R P } } ( \mathbf { m g } { \cdot } \mathbf { g } ^ { - 1 } )$; CALB-ZIF-8: 27.98,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":16,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_c48b5db41e8922dc --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_c48b5db41e8922dc --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_c48b5db41e8922dc --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_dab79d47f8ab25d1,A61_p8_t91,A61_p8_t91,10,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: $\mathbf { n } _ { \mathrm { s } }$; Parameters: 0.8943; CALB-ZIF-8: 0.8631,Model: $\mathbf { n } _ { \mathrm { s } }$; Parameters: 0.8943; CALB-ZIF-8: 0.8631,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":10,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_dab79d47f8ab25d1 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_dab79d47f8ab25d1 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_dab79d47f8ab25d1 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_e063c38d35a52943,A61_p8_t91,A61_p8_t91,9,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: ${ \mathrm { K } } _ { \mathrm { s } } ( { \mathrm { L } } { \cdot } { \mathrm { m g } } ^ { - 1 } )$; Parameters: 0.3487; CALB-ZIF-8: 0.2394,Model: ${ \mathrm { K } } _ { \mathrm { s } } ( { \mathrm { L } } { \cdot } { \mathrm { m g } } ^ { - 1 } )$; Parameters: 0.3487; CALB-ZIF-8: 0.2394,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":9,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_e063c38d35a52943 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_e063c38d35a52943 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_e063c38d35a52943 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_e9e9ecd82e26b7fd,A61_p8_t91,A61_p8_t91,12,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: Redlich-Peterson (RP); Parameters: ${ \mathrm { K } } _ { \mathrm { R } } ( { \mathrm { L } } { \cdot } { \mathrm { g } } ^ { - 1 } )$; CALB-ZIF-8: 0.894,Model: Redlich-Peterson (RP); Parameters: ${ \mathrm { K } } _ { \mathrm { R } } ( { \mathrm { L } } { \cdot } { \mathrm { g } } ^ { - 1 } )$; CALB-ZIF-8: 0.894,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":12,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_e9e9ecd82e26b7fd --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_e9e9ecd82e26b7fd --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_e9e9ecd82e26b7fd --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_f30ffc12974e0b74,A61_p8_t91,A61_p8_t91,2,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: Langmuir; Parameters: $\begin{array} { c } { { \mathrm { q } _ { \mathrm { m a x } } ~ ( \mathrm { m g } { \cdot } \mathrm { g } ^ { - 1 } ) } } \\ { { \mathrm { K } _ { \mathrm { L } } ~ ( \mathrm { m g } ^ { - 1 } { \cdot } \mathrm { g } ^ { - 1 } ) } } \end{array}$; CALB-ZIF-8: 27.64,Model: Langmuir; Parameters: $\begin{array} { c } { { \mathrm { q } _ { \mathrm { m a x } } ~ ( \mathrm { m g } { \cdot } \mathrm { g } ^ { - 1 } ) } } \\ { { \mathrm { K } _ { \mathrm { L } } ~ ( \mathrm { m g } ^ { - 1 } { \cdot } \mathrm { g } ^ { - 1 } ) } } \end{array}$; CALB-ZIF-8: 27.64,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_f30ffc12974e0b74 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_f30ffc12974e0b74 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_f30ffc12974e0b74 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,9,9,A61.pdf:p9,table_comparison_row,ev_fa60a0d29cb653b7,A61_p8_t91,A61_p8_t91,14,2.3. Adsorption Kinetics,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Model: $\overset { \beta } { \mathrm { R } ^ { 2 } }$; Parameters: 0.865; CALB-ZIF-8: 0.887,Model: $\overset { \beta } { \mathrm { R } ^ { 2 } }$; Parameters: 0.865; CALB-ZIF-8: 0.887,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":14,""substrate"":null,""table_id"":""A61_p8_t91""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_fa60a0d29cb653b7 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_fa60a0d29cb653b7 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A61 --evidence-id ev_fa60a0d29cb653b7 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A63,A63.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A63.pdf,5,5,A63.pdf:p5,table_comparison_row,ev_04a71c24e2bb9d2c,A63_p4_t100,A63_p4_t100,9,3.2. The interaction between Que and PL through fluorescence titration,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,T (K): 306; $K _ { \mathrm { s v } }$: 10.34 ± 0.37; $\mathrm { R } ^ { 2 }$: 0.9956; n: 1.1235; $K _ { \mathrm { b } }$: 122.21; $\Delta G ^ { \circ }$: -35.64,T (K): 306; $K _ { \mathrm { s v } }$: 10.34 ± 0.37; $\mathrm { R } ^ { 2 }$: 0.9956; n: 1.1235; $K _ { \mathrm { b } }$: 122.21; $\Delta G ^ { \circ }$: -35.64,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":9,""substrate"":null,""table_id"":""A63_p4_t100""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A63 --evidence-id ev_04a71c24e2bb9d2c --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A63 --evidence-id ev_04a71c24e2bb9d2c --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A63 --evidence-id ev_04a71c24e2bb9d2c --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A63,A63.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A63.pdf,5,5,A63.pdf:p5,table_comparison_row,ev_0f84d86041ea205e,A63_p4_t100,A63_p4_t100,7,3.2. The interaction between Que and PL through fluorescence titration,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,T (K): 298; $K _ { \mathrm { s v } }$: 9.18 ± 0.23; $\mathrm { R } ^ { 2 }$: 0.9981; n: 1.1847; $K _ { \mathrm { b } }$: 71.57; $\Delta G ^ { \circ }$: -33.39; $\frac { \Delta H ^ { \circ } } { ( \mathrm { k J } }$: 50.39; ΔS°: 281.13,T (K): 298; $K _ { \mathrm { s v } }$: 9.18 ± 0.23; $\mathrm { R } ^ { 2 }$: 0.9981; n: 1.1847; $K _ { \mathrm { b } }$: 71.57; $\Delta G ^ { \circ }$: -33.39; $\frac { \Delta H ^ { \circ } } { ( \mathrm { k J } }$: 50.39; ΔS°: 281.13,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":7,""substrate"":null,""table_id"":""A63_p4_t100""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A63 --evidence-id ev_0f84d86041ea205e --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A63 --evidence-id ev_0f84d86041ea205e --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A63 --evidence-id ev_0f84d86041ea205e --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
