candidate_source,citation,columns_json,confidence,corrected_evidence_span,corrected_extracted_json,corrected_metrics_json,corrected_record_type,curation_accept_command,curation_edit_command_template,curation_reject_command,document_id,evidence_id,evidence_span,extracted_json,item_kind,metrics_json,page_end_1based,page_start_1based,pdf_path,priority,qa_flags,qa_status,quality_flags,record_type,reject_reason,review_notes,review_reasons,review_task,reviewer,row_index,rows_preview_json,section,source_id,source_pdf,student_decision,suggested_action,table_id,text_preview
table_record,A45.pdf:p7,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A45 --evidence-id ev_ded0f3b787622032 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A45 --evidence-id ev_ded0f3b787622032 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A45 --evidence-id ev_ded0f3b787622032 --action reject --reviewer <reviewer> --reason ""<reason>""",A45,ev_ded0f3b787622032,Samples: $\mathrm { P P L – F e _ { 3 } O _ { 4 } @ U i O – 6 6 – N H _ { 2 } }$; Lipase Content (mg/g): $1 5 3 . 8 \pm 5 . 6$; Expressed Activity (U/mg): $0 . 3 0 \pm 0 . 0 0 4$; Specific Activity (U/mg): $1 . 9 3 \pm 0 . 0 3$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""A45_p6_t56""}",evidence_record,[],7,7,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A45.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,1,,2.1. Preparation and Characterization of Supports,A45_p6_t56,A45.pdf,,edit_or_reject,A45_p6_t56,Samples: $\mathrm { P P L – F e _ { 3 } O _ { 4 } @ U i O – 6 6 – N H _ { 2 } }$; Lipase Content (mg/g): $1 5 3 . 8 \pm 5 . 6$; Expressed Activity (U/mg): $0 . 3 0 \pm 0 . 0 0 4$; Specific Activity (U/mg): $1 . 9 3 \pm 0 . 0 3$
table_record,A45.pdf:p9,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A45 --evidence-id ev_77912d1687b00348 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A45 --evidence-id ev_77912d1687b00348 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A45 --evidence-id ev_77912d1687b00348 --action reject --reviewer <reviewer> --reason ""<reason>""",A45,ev_77912d1687b00348,Samples: $\mathrm { P P L \mathrm { - } I L \mathrm { - } F e _ { 3 } O _ { 4 } @ U i O \mathrm { - } 6 6 \mathrm { - } N H _ { 2 } }$; $K _ { \mathbf { m } } \left( \mathbf { m } \mathbf { M } \right)$: $7 1 . 7 4 \pm 0 . 0 1$; $V _ { m a x } \ ( \mathbf { \mu m o l { \cdot } m i n } ^ { - 1 } { \cdot } \mathbf { m g } ^ { - 1 } )$: $1 . 8 1 \pm 0 . 0 1$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""A45_p8_t79""}",evidence_record,[],9,9,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A45.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,2,,2.7. Kinetic Parameters,A45_p8_t79,A45.pdf,,edit_or_reject,A45_p8_t79,Samples: $\mathrm { P P L \mathrm { - } I L \mathrm { - } F e _ { 3 } O _ { 4 } @ U i O \mathrm { - } 6 6 \mathrm { - } N H _ { 2 } }$; $K _ { \mathbf { m } } \left( \mathbf { m } \mathbf { M } \right)$: $7 1 . 7 4 \pm 0 . 0 1$; $V _ { m a x } \ ( \mathbf { \mu m o l { \cdot } m i n } ^ { - 1 } { \cdot } \mathbf { m g } ^ { - 1 } )$: $1 . 8 1 \pm 0 . 0 1$
table_record,A45.pdf:p9,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A45 --evidence-id ev_82e104c6f4c643ef --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A45 --evidence-id ev_82e104c6f4c643ef --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A45 --evidence-id ev_82e104c6f4c643ef --action reject --reviewer <reviewer> --reason ""<reason>""",A45,ev_82e104c6f4c643ef,Samples: $\mathrm { P P L – F e _ { 3 } O _ { 4 } @ U i O – 6 6 – N H _ { 2 } }$; $K _ { \mathbf { m } } \left( \mathbf { m } \mathbf { M } \right)$: $7 5 . 4 8 \pm 0 . 0 3$; $V _ { m a x } \ ( \mathbf { \mu m o l { \cdot } m i n } ^ { - 1 } { \cdot } \mathbf { m g } ^ { - 1 } )$: $1 . 4 0 \pm 0 . 0 4$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""A45_p8_t79""}",evidence_record,[],9,9,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A45.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,1,,2.7. Kinetic Parameters,A45_p8_t79,A45.pdf,,edit_or_reject,A45_p8_t79,Samples: $\mathrm { P P L – F e _ { 3 } O _ { 4 } @ U i O – 6 6 – N H _ { 2 } }$; $K _ { \mathbf { m } } \left( \mathbf { m } \mathbf { M } \right)$: $7 5 . 4 8 \pm 0 . 0 3$; $V _ { m a x } \ ( \mathbf { \mu m o l { \cdot } m i n } ^ { - 1 } { \cdot } \mathbf { m g } ^ { - 1 } )$: $1 . 4 0 \pm 0 . 0 4$
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_0fb525eb57ff9855 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_0fb525eb57ff9855 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_0fb525eb57ff9855 --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_0fb525eb57ff9855,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): globular integrityand reduced,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":15,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,15,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): globular integrityand reduced
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_12d1beda7893ccb8 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_12d1beda7893ccb8 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_12d1beda7893ccb8 --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_12d1beda7893ccb8,,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":34,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,34,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_17f70b1ec96ac019 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_17f70b1ec96ac019 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_17f70b1ec96ac019 --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_17f70b1ec96ac019,,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":7,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,7,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_1d484b85a324524b --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_1d484b85a324524b --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_1d484b85a324524b --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_1d484b85a324524b,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): level mobility,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":4,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,4,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): level mobility
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_1f88c37e97bd0f50 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_1f88c37e97bd0f50 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_1f88c37e97bd0f50 --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_1f88c37e97bd0f50,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): bondsProtein-,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":26,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,26,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): bondsProtein-
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_21527bf1dcfc7771 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_21527bf1dcfc7771 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_21527bf1dcfc7771 --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_21527bf1dcfc7771,,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":14,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,14,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_31dfcda51a335bce --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_31dfcda51a335bce --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_31dfcda51a335bce --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_31dfcda51a335bce,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): Intra-protein H- 360 - 420,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":20,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,20,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): Intra-protein H- 360 - 420
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_3f7e7ea0b385c4c4 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_3f7e7ea0b385c4c4 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_3f7e7ea0b385c4c4 --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_3f7e7ea0b385c4c4,,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":17,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,17,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_42acb3dbb6258939 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_42acb3dbb6258939 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_42acb3dbb6258939 --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_42acb3dbb6258939,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): acrylamide persistent,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":32,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,32,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): acrylamide persistent
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_4d653747d49478f4 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_4d653747d49478f4 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_4d653747d49478f4 --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_4d653747d49478f4,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): Maintained,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":11,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,11,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): Maintained
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_4d93e30e3f851abc --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_4d93e30e3f851abc --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_4d93e30e3f851abc --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_4d93e30e3f851abc,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): with ZIF-8 transient) Ser450 (persistent) networkmaintains active-site geometry andcatalyticorientation.,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":35,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,35,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): with ZIF-8 transient) Ser450 (persistent) networkmaintains active-site geometry andcatalyticorientation.
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_5237491a664f6b87 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_5237491a664f6b87 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_5237491a664f6b87 --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_5237491a664f6b87,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): large breathing,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":19,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,19,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): large breathing
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_54e14f1bf072c9d9 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_54e14f1bf072c9d9 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_54e14f1bf072c9d9 --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_54e14f1bf072c9d9,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): (nm),"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":5,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,5,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): (nm)
table_record,A46.pdf:p14,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_68945b76a4c8e20e --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_68945b76a4c8e20e --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A46 --evidence-id ev_68945b76a4c8e20e --action reject --reviewer <reviewer> --reason ""<reason>""",A46,ev_68945b76a4c8e20e,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): (5.5 - 6.3 ÅA),"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":12,""substrate"":null,""table_id"":""A46_p13_t190""}",evidence_record,[],14,14,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A46.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,12,,3.4.1. RMSD,A46_p13_t190,A46.pdf,,edit_or_reject,A46_p13_t190,Structural CRL-ZIF-8 CRL-Acrylamide-ZIF-8 Interpretationparameter (without (with nanogel)nanogel): (5.5 - 6.3 ÅA)
